id,uid,app_name,time_unix,duration_sec,start_datetime,hour_of_day,day_of_week,is_weekend,end_time_unix,gap_to_next_app_sec,is_new_session
592171,B04,com.apple.mobilephone,1300464004,217,2011-03-18 16:00:04,16,4,0,1300464221,0,1
592172,B04,SpringBoard,1300464221,11,2011-03-18 16:03:41,16,4,0,1300464232,0,0
592173,B04,com.facebook.Facebook,1300464232,3,2011-03-18 16:03:52,16,4,0,1300464235,0,0
592174,B04,SpringBoard,1300464235,1,2011-03-18 16:03:55,16,4,0,1300464236,64,0
592175,B04,SpringBoard,1300464300,7,2011-03-18 16:05:00,16,4,0,1300464307,0,1
592176,B04,com.apple.MobileSMS,1300464307,81,2011-03-18 16:05:07,16,4,0,1300464388,0,0
592177,B04,SpringBoard,1300464388,16,2011-03-18 16:06:28,16,4,0,1300464404,372,0
592178,B04,SpringBoard,1300464776,25,2011-03-18 16:12:56,16,4,0,1300464801,41,1
592179,B04,SpringBoard,1300464842,3,2011-03-18 16:14:02,16,4,0,1300464845,0,0
592180,B04,com.apple.MobileSMS,1300464845,10,2011-03-18 16:14:05,16,4,0,1300464855,1108,0
592181,B04,SpringBoard,1300465963,3,2011-03-18 16:32:43,16,4,0,1300465966,0,1
592182,B04,com.apple.MobileSMS,1300465966,16,2011-03-18 16:32:46,16,4,0,1300465982,0,0
592183,B04,SpringBoard,1300465982,15,2011-03-18 16:33:02,16,4,0,1300465997,1065,0
592184,B04,com.apple.MobileSMS,1300467062,14,2011-03-18 16:51:02,16,4,0,1300467076,1008,1
592185,B04,SpringBoard,1300468084,1,2011-03-18 17:08:04,17,4,0,1300468085,0,1
592186,B04,com.apple.mobilemail,1300468085,27,2011-03-18 17:08:05,17,4,0,1300468112,0,0
592187,B04,SpringBoard,1300468112,15,2011-03-18 17:08:32,17,4,0,1300468127,3893,0
592188,B04,SpringBoard,1300472020,1,2011-03-18 18:13:40,18,4,0,1300472021,0,1
592189,B04,com.apple.mobilesafari,1300472021,13,2011-03-18 18:13:41,18,4,0,1300472034,0,0
592190,B04,SpringBoard,1300472034,1,2011-03-18 18:13:54,18,4,0,1300472035,0,0
592191,B04,com.apple.mobilemail,1300472035,10,2011-03-18 18:13:55,18,4,0,1300472045,0,0
592192,B04,SpringBoard,1300472045,3,2011-03-18 18:14:05,18,4,0,1300472048,0,0
592193,B04,com.facebook.Facebook,1300472048,51,2011-03-18 18:14:08,18,4,0,1300472099,0,0
592194,B04,SpringBoard,1300472099,15,2011-03-18 18:14:59,18,4,0,1300472114,580,0
592195,B04,SpringBoard,1300472694,4,2011-03-18 18:24:54,18,4,0,1300472698,398,1
592196,B04,SpringBoard,1300473096,15,2011-03-18 18:31:36,18,4,0,1300473111,757,1
592197,B04,com.apple.MobileSMS,1300473868,46,2011-03-18 18:44:28,18,4,0,1300473914,0,1
592198,B04,SpringBoard,1300473914,13,2011-03-18 18:45:14,18,4,0,1300473927,24,0
592199,B04,com.apple.MobileSMS,1300473951,14,2011-03-18 18:45:51,18,4,0,1300473965,107,0
592200,B04,com.apple.MobileSMS,1300474072,2,2011-03-18 18:47:52,18,4,0,1300474074,0,1
592201,B04,SpringBoard,1300474074,6,2011-03-18 18:47:54,18,4,0,1300474080,0,0
592202,B04,edu.rice.iphone,1300474080,44,2011-03-18 18:48:00,18,4,0,1300474124,178,0
592203,B04,SpringBoard,1300474302,4,2011-03-18 18:51:42,18,4,0,1300474306,127,1
592204,B04,com.apple.MobileSMS,1300474433,68,2011-03-18 18:53:53,18,4,0,1300474501,4,1
592205,B04,SpringBoard,1300474505,16,2011-03-18 18:55:05,18,4,0,1300474521,0,0
592206,B04,com.apple.MobileSMS,1300474521,17,2011-03-18 18:55:21,18,4,0,1300474538,64,0
592207,B04,com.apple.MobileSMS,1300474602,5,2011-03-18 18:56:42,18,4,0,1300474607,0,1
592208,B04,SpringBoard,1300474607,15,2011-03-18 18:56:47,18,4,0,1300474622,467,0
592209,B04,SpringBoard,1300475089,3,2011-03-18 19:04:49,19,4,0,1300475092,0,1
592210,B04,com.apple.MobileSMS,1300475092,111,2011-03-18 19:04:52,19,4,0,1300475203,0,0
592211,B04,SpringBoard,1300475203,2,2011-03-18 19:06:43,19,4,0,1300475205,0,0
592212,B04,com.apple.mobilemail,1300475205,12,2011-03-18 19:06:45,19,4,0,1300475217,0,0
592213,B04,SpringBoard,1300475217,5,2011-03-18 19:06:57,19,4,0,1300475222,0,0
592214,B04,com.facebook.Facebook,1300475222,73,2011-03-18 19:07:02,19,4,0,1300475295,0,0
592215,B04,SpringBoard,1300475295,113,2011-03-18 19:08:15,19,4,0,1300475408,1362,0
592216,B04,com.apple.MobileSMS,1300476770,24,2011-03-18 19:32:50,19,4,0,1300476794,1482,1
592217,B04,SpringBoard,1300478276,2,2011-03-18 19:57:56,19,4,0,1300478278,0,1
592218,B04,com.apple.MobileSMS,1300478278,8,2011-03-18 19:57:58,19,4,0,1300478286,5770,0
592219,B04,SpringBoard,1300484056,3,2011-03-18 21:34:16,21,4,0,1300484059,0,1
592220,B04,com.apple.MobileSMS,1300484059,16,2011-03-18 21:34:19,21,4,0,1300484075,0,0
592221,B04,SpringBoard,1300484075,2,2011-03-18 21:34:35,21,4,0,1300484077,58,0
592222,B04,SpringBoard,1300484135,3,2011-03-18 21:35:35,21,4,0,1300484138,0,0
592223,B04,com.apple.mobilephone,1300484138,57,2011-03-18 21:35:38,21,4,0,1300484195,2,0
592224,B04,SpringBoard,1300484197,641,2011-03-18 21:36:37,21,4,0,1300484838,0,0
592225,B04,com.apple.MobileSMS,1300484838,9,2011-03-18 21:47:18,21,4,0,1300484847,0,0
592226,B04,SpringBoard,1300484847,15,2011-03-18 21:47:27,21,4,0,1300484862,59,0
592227,B04,com.apple.MobileSMS,1300484921,14,2011-03-18 21:48:41,21,4,0,1300484935,2105,0
592228,B04,SpringBoard,1300487040,3,2011-03-18 22:24:00,22,4,0,1300487043,0,1
592229,B04,com.apple.MobileSMS,1300487043,3,2011-03-18 22:24:03,22,4,0,1300487046,0,0
592230,B04,SpringBoard,1300487046,15,2011-03-18 22:24:06,22,4,0,1300487061,553,0
592231,B04,com.apple.MobileSMS,1300487614,69,2011-03-18 22:33:34,22,4,0,1300487683,7391,1
592232,B04,SpringBoard,1300495074,22,2011-03-19 00:37:54,0,5,1,1300495096,10160,1
592233,B04,SpringBoard,1300505256,18,2011-03-19 03:27:36,3,5,1,1300505274,664,1
592234,B04,com.apple.mobilephone,1300505938,3,2011-03-19 03:38:58,3,5,1,1300505941,0,1
592235,B04,SpringBoard,1300505941,3,2011-03-19 03:39:01,3,5,1,1300505944,0,0
592236,B04,com.apple.mobileslideshow-Camera,1300505944,14,2011-03-19 03:39:04,3,5,1,1300505958,0,0
592237,B04,SpringBoard,1300505958,15,2011-03-19 03:39:18,3,5,1,1300505973,2813,0
592238,B04,SpringBoard,1300508786,7,2011-03-19 04:26:26,4,5,1,1300508793,0,1
592239,B04,com.apple.MobileSMS,1300508793,22,2011-03-19 04:26:33,4,5,1,1300508815,0,0
592240,B04,SpringBoard,1300508815,4,2011-03-19 04:26:55,4,5,1,1300508819,0,0
592241,B04,com.apple.mobilemail,1300508819,31,2011-03-19 04:26:59,4,5,1,1300508850,0,0
592242,B04,SpringBoard,1300508850,15,2011-03-19 04:27:30,4,5,1,1300508865,2912,0
592243,B04,SpringBoard,1300511777,3,2011-03-19 05:16:17,5,5,1,1300511780,0,1
592244,B04,com.apple.mobiletimer,1300511780,19,2011-03-19 05:16:20,5,5,1,1300511799,0,0
592245,B04,SpringBoard,1300511799,11,2011-03-19 05:16:39,5,5,1,1300511810,0,0
592246,B04,com.apple.mobileslideshow-Photos,1300511810,1,2011-03-19 05:16:50,5,5,1,1300511811,0,0
592247,B04,SpringBoard,1300511811,2,2011-03-19 05:16:51,5,5,1,1300511813,0,0
592248,B04,com.apple.mobilesafari,1300511813,119,2011-03-19 05:16:53,5,5,1,1300511932,0,0
592249,B04,SpringBoard,1300511932,2,2011-03-19 05:18:52,5,5,1,1300511934,0,0
592250,B04,com.apple.mobilemail,1300511934,11,2011-03-19 05:18:54,5,5,1,1300511945,0,0
592251,B04,SpringBoard,1300511945,1,2011-03-19 05:19:05,5,5,1,1300511946,0,0
592252,B04,com.apple.mobilemail,1300511946,5,2011-03-19 05:19:06,5,5,1,1300511951,0,0
592253,B04,SpringBoard,1300511951,12,2011-03-19 05:19:11,5,5,1,1300511963,0,0
592254,B04,com.groupon.grouponapp,1300511963,46,2011-03-19 05:19:23,5,5,1,1300512009,0,0
592255,B04,SpringBoard,1300512009,6,2011-03-19 05:20:09,5,5,1,1300512015,0,0
592256,B04,com.facebook.Facebook,1300512015,56,2011-03-19 05:20:15,5,5,1,1300512071,0,0
592257,B04,SpringBoard,1300512071,6638,2011-03-19 05:21:11,5,5,1,1300518709,0,0
592258,B04,com.apple.mobilemail,1300518709,23,2011-03-19 07:11:49,7,5,1,1300518732,26168,0
592259,B04,SpringBoard,1300544900,10,2011-03-19 14:28:20,14,5,1,1300544910,0,1
592260,B04,com.apple.mobilemail,1300544910,57,2011-03-19 14:28:30,14,5,1,1300544967,0,0
592261,B04,SpringBoard,1300544967,1,2011-03-19 14:29:27,14,5,1,1300544968,0,0
592262,B04,com.apple.mobilesafari,1300544968,27,2011-03-19 14:29:28,14,5,1,1300544995,526,0
592263,B04,SpringBoard,1300545521,5,2011-03-19 14:38:41,14,5,1,1300545526,0,1
592264,B04,com.facebook.Facebook,1300545526,127,2011-03-19 14:38:46,14,5,1,1300545653,0,0
592265,B04,SpringBoard,1300545653,7,2011-03-19 14:40:53,14,5,1,1300545660,0,0
592266,B04,com.newtoyinc.WordsWithFriendsFree,1300545660,185,2011-03-19 14:41:00,14,5,1,1300545845,706,0
592267,B04,com.apple.mobiletimer,1300546551,1,2011-03-19 14:55:51,14,5,1,1300546552,0,1
592268,B04,SpringBoard,1300546552,1,2011-03-19 14:55:52,14,5,1,1300546553,0,0
592269,B04,com.apple.calculator,1300546553,16,2011-03-19 14:55:53,14,5,1,1300546569,15,0
592270,B04,SpringBoard,1300546584,15,2011-03-19 14:56:24,14,5,1,1300546599,60,0
592271,B04,SpringBoard,1300546659,4,2011-03-19 14:57:39,14,5,1,1300546663,0,0
592272,B04,com.apple.MobileSMS,1300546663,38,2011-03-19 14:57:43,14,5,1,1300546701,3,0
592273,B04,SpringBoard,1300546704,19,2011-03-19 14:58:24,14,5,1,1300546723,51,0
592274,B04,com.apple.MobileSMS,1300546774,7,2011-03-19 14:59:34,14,5,1,1300546781,0,0
592275,B04,SpringBoard,1300546781,10,2011-03-19 14:59:41,14,5,1,1300546791,2368,0
592276,B04,com.newtoyinc.WordsWithFriendsFree,1300549159,3,2011-03-19 15:39:19,15,5,1,1300549162,0,1
592277,B04,SpringBoard,1300549162,4,2011-03-19 15:39:22,15,5,1,1300549166,0,0
592278,B04,com.weather.TWC,1300549166,9,2011-03-19 15:39:26,15,5,1,1300549175,0,0
592279,B04,com.apple.MobileSMS,1300549175,20,2011-03-19 15:39:35,15,5,1,1300549195,0,0
592280,B04,SpringBoard,1300549195,15,2011-03-19 15:39:55,15,5,1,1300549210,143,0
592281,B04,SpringBoard,1300549353,8,2011-03-19 15:42:33,15,5,1,1300549361,41,1
592282,B04,SpringBoard,1300549402,7,2011-03-19 15:43:22,15,5,1,1300549409,294,0
592283,B04,com.apple.Maps,1300549703,14,2011-03-19 15:48:23,15,5,1,1300549717,2577,1
592284,B04,com.apple.Maps,1300552294,3,2011-03-19 16:31:34,16,5,1,1300552297,0,1
592285,B04,SpringBoard,1300552297,2,2011-03-19 16:31:37,16,5,1,1300552299,0,0
592286,B04,com.apple.MobileSMS,1300552299,14,2011-03-19 16:31:39,16,5,1,1300552313,0,0
592287,B04,SpringBoard,1300552313,1,2011-03-19 16:31:53,16,5,1,1300552314,0,0
592288,B04,com.apple.mobilemail,1300552314,36,2011-03-19 16:31:54,16,5,1,1300552350,0,0
592289,B04,SpringBoard,1300552350,7,2011-03-19 16:32:30,16,5,1,1300552357,0,0
592290,B04,com.facebook.Facebook,1300552357,10,2011-03-19 16:32:37,16,5,1,1300552367,0,0
592291,B04,com.apple.youtube,1300552367,3,2011-03-19 16:32:47,16,5,1,1300552370,0,0
592292,B04,SpringBoard,1300552370,48,2011-03-19 16:32:50,16,5,1,1300552418,1811,0
592293,B04,com.apple.mobileslideshow-Photos,1300554229,2,2011-03-19 17:03:49,17,5,1,1300554231,0,1
592294,B04,SpringBoard,1300554231,5,2011-03-19 17:03:51,17,5,1,1300554236,0,0
592295,B04,com.apple.mobileslideshow-Camera,1300554236,17,2011-03-19 17:03:56,17,5,1,1300554253,909,0
592296,B04,com.apple.mobileslideshow-Photos,1300555162,2,2011-03-19 17:19:22,17,5,1,1300555164,0,1
592297,B04,SpringBoard,1300555164,1,2011-03-19 17:19:24,17,5,1,1300555165,0,0
592298,B04,com.apple.mobilemail,1300555165,44,2011-03-19 17:19:25,17,5,1,1300555209,1402,0
592299,B04,SpringBoard,1300556611,3,2011-03-19 17:43:31,17,5,1,1300556614,499,1
592300,B04,com.apple.MobileSMS,1300557113,116,2011-03-19 17:51:53,17,5,1,1300557229,490,1
592301,B04,SpringBoard,1300557719,3,2011-03-19 18:01:59,18,5,1,1300557722,0,1
592302,B04,com.apple.MobileSMS,1300557722,92,2011-03-19 18:02:02,18,5,1,1300557814,319,0
592303,B04,SpringBoard,1300558133,15,2011-03-19 18:08:53,18,5,1,1300558148,185,1
592304,B04,com.apple.MobileSMS,1300558333,14,2011-03-19 18:12:13,18,5,1,1300558347,399,1
592305,B04,SpringBoard,1300558746,3,2011-03-19 18:19:06,18,5,1,1300558749,0,1
592306,B04,com.apple.MobileSMS,1300558749,27,2011-03-19 18:19:09,18,5,1,1300558776,300,0
592307,B04,com.apple.MobileSMS,1300559076,2,2011-03-19 18:24:36,18,5,1,1300559078,1815,1
592308,B04,com.apple.mobilephone,1300560893,3,2011-03-19 18:54:53,18,5,1,1300560896,0,1
592309,B04,SpringBoard,1300560896,2,2011-03-19 18:54:56,18,5,1,1300560898,732,0
592310,B04,com.apple.MobileSMS,1300561630,9,2011-03-19 19:07:10,19,5,1,1300561639,0,1
592311,B04,SpringBoard,1300561639,15,2011-03-19 19:07:19,19,5,1,1300561654,689,0
592312,B04,com.apple.MobileSMS,1300562343,45,2011-03-19 19:19:03,19,5,1,1300562388,860,1
592313,B04,com.apple.mobilesafari,1300563248,115,2011-03-19 19:34:08,19,5,1,1300563363,0,1
592314,B04,SpringBoard,1300563363,4,2011-03-19 19:36:03,19,5,1,1300563367,0,0
592315,B04,com.apple.MobileSMS,1300563367,29,2011-03-19 19:36:07,19,5,1,1300563396,179,0
592316,B04,SpringBoard,1300563575,3,2011-03-19 19:39:35,19,5,1,1300563578,268,1
592317,B04,SpringBoard,1300563846,1,2011-03-19 19:44:06,19,5,1,1300563847,0,1
592318,B04,com.apple.mobilesafari,1300563847,98,2011-03-19 19:44:07,19,5,1,1300563945,0,0
592319,B04,SpringBoard,1300563945,224,2011-03-19 19:45:45,19,5,1,1300564169,113,0
592320,B04,com.apple.mobilephone,1300564282,2,2011-03-19 19:51:22,19,5,1,1300564284,0,1
592321,B04,SpringBoard,1300564284,4,2011-03-19 19:51:24,19,5,1,1300564288,0,0
592322,B04,com.apple.mobileslideshow-Camera,1300564288,28,2011-03-19 19:51:28,19,5,1,1300564316,464,0
592323,B04,SpringBoard,1300564780,4,2011-03-19 19:59:40,19,5,1,1300564784,0,1
592324,B04,com.apple.MobileSMS,1300564784,15,2011-03-19 19:59:44,19,5,1,1300564799,0,0
592325,B04,SpringBoard,1300564799,51,2011-03-19 19:59:59,19,5,1,1300564850,0,0
592326,B04,com.apple.mobilemail,1300564850,6,2011-03-19 20:00:50,20,5,1,1300564856,0,0
592327,B04,SpringBoard,1300564856,6,2011-03-19 20:00:56,20,5,1,1300564862,0,0
592328,B04,com.apple.MobileSMS,1300564862,19,2011-03-19 20:01:02,20,5,1,1300564881,51,0
592329,B04,com.apple.MobileSMS,1300564932,12,2011-03-19 20:02:12,20,5,1,1300564944,0,0
592330,B04,SpringBoard,1300564944,376,2011-03-19 20:02:24,20,5,1,1300565320,0,0
592331,B04,com.apple.MobileSMS,1300565320,14,2011-03-19 20:08:40,20,5,1,1300565334,0,0
592332,B04,SpringBoard,1300565334,68,2011-03-19 20:08:54,20,5,1,1300565402,264,0
592333,B04,com.apple.mobilemail,1300565666,39,2011-03-19 20:14:26,20,5,1,1300565705,0,1
592334,B04,SpringBoard,1300565705,2,2011-03-19 20:15:05,20,5,1,1300565707,0,0
592335,B04,com.apple.mobilesafari,1300565707,6,2011-03-19 20:15:07,20,5,1,1300565713,0,0
592336,B04,SpringBoard,1300565713,4,2011-03-19 20:15:13,20,5,1,1300565717,0,0
592337,B04,com.facebook.Facebook,1300565717,53,2011-03-19 20:15:17,20,5,1,1300565770,0,0
592338,B04,SpringBoard,1300565770,4,2011-03-19 20:16:10,20,5,1,1300565774,0,0
592339,B04,com.newtoyinc.WordsWithFriendsFree,1300565774,21,2011-03-19 20:16:14,20,5,1,1300565795,0,0
592340,B04,SpringBoard,1300565795,12,2011-03-19 20:16:35,20,5,1,1300565807,0,0
592341,B04,com.livingsocial.deals,1300565807,86,2011-03-19 20:16:47,20,5,1,1300565893,0,0
592342,B04,SpringBoard,1300565893,4,2011-03-19 20:18:13,20,5,1,1300565897,0,0
592343,B04,com.facebook.Facebook,1300565897,38,2011-03-19 20:18:17,20,5,1,1300565935,0,0
592344,B04,SpringBoard,1300565935,29,2011-03-19 20:18:55,20,5,1,1300565964,0,0
592345,B04,com.apple.mobilesafari,1300565964,17,2011-03-19 20:19:24,20,5,1,1300565981,0,0
592346,B04,SpringBoard,1300565981,19,2011-03-19 20:19:41,20,5,1,1300566000,0,0
592347,B04,com.apple.AppStore,1300566000,27,2011-03-19 20:20:00,20,5,1,1300566027,0,0
592348,B04,SpringBoard,1300566027,23,2011-03-19 20:20:27,20,5,1,1300566050,0,0
592349,B04,com.pressokentertainment.bumperstarslite,1300566050,223,2011-03-19 20:20:50,20,5,1,1300566273,0,0
592350,B04,SpringBoard,1300566273,3,2011-03-19 20:24:33,20,5,1,1300566276,1055,0
592351,B04,com.apple.MobileSMS,1300567331,13,2011-03-19 20:42:11,20,5,1,1300567344,4361,1
592352,B04,com.apple.mobilephone,1300571705,3,2011-03-19 21:55:05,21,5,1,1300571708,0,1
592353,B04,SpringBoard,1300571708,2,2011-03-19 21:55:08,21,5,1,1300571710,0,0
592354,B04,com.apple.mobileslideshow-Camera,1300571710,21,2011-03-19 21:55:10,21,5,1,1300571731,0,0
592355,B04,SpringBoard,1300571731,15,2011-03-19 21:55:31,21,5,1,1300571746,3610,0
592356,B04,SpringBoard,1300575356,3,2011-03-19 22:55:56,22,5,1,1300575359,0,1
592357,B04,com.apple.mobileslideshow-Camera,1300575359,17,2011-03-19 22:55:59,22,5,1,1300575376,20,0
592358,B04,SpringBoard,1300575396,3,2011-03-19 22:56:36,22,5,1,1300575399,0,0
592359,B04,com.apple.MobileSMS,1300575399,2,2011-03-19 22:56:39,22,5,1,1300575401,0,0
592360,B04,SpringBoard,1300575401,4,2011-03-19 22:56:41,22,5,1,1300575405,0,0
592361,B04,com.apple.mobileslideshow-Photos,1300575405,27,2011-03-19 22:56:45,22,5,1,1300575432,1094,0
592362,B04,SpringBoard,1300576526,3,2011-03-19 23:15:26,23,5,1,1300576529,0,1
592363,B04,com.apple.mobilemail,1300576529,18,2011-03-19 23:15:29,23,5,1,1300576547,0,0
592364,B04,SpringBoard,1300576547,2,2011-03-19 23:15:47,23,5,1,1300576549,0,0
592365,B04,com.apple.mobilesafari,1300576549,53,2011-03-19 23:15:49,23,5,1,1300576602,413,0
592366,B04,SpringBoard,1300577015,3,2011-03-19 23:23:35,23,5,1,1300577018,586,1
592367,B04,com.apple.MobileSMS,1300577604,9,2011-03-19 23:33:24,23,5,1,1300577613,19865,1
592368,B04,com.apple.mobilemail,1300597478,12,2011-03-20 05:04:38,5,6,1,1300597490,0,1
592369,B04,SpringBoard,1300597490,6,2011-03-20 05:04:50,5,6,1,1300597496,0,0
592370,B04,com.groupon.grouponapp,1300597496,32,2011-03-20 05:04:56,5,6,1,1300597528,0,0
592371,B04,SpringBoard,1300597528,4,2011-03-20 05:05:28,5,6,1,1300597532,0,0
592372,B04,com.apple.mobilesafari,1300597532,134,2011-03-20 05:05:32,5,6,1,1300597666,0,0
592373,B04,SpringBoard,1300597666,3,2011-03-20 05:07:46,5,6,1,1300597669,0,0
592374,B04,com.facebook.Facebook,1300597669,184,2011-03-20 05:07:49,5,6,1,1300597853,38230,0
592375,B04,SpringBoard,1300636083,3,2011-03-20 15:48:03,15,6,1,1300636086,0,1
592376,B04,com.apple.mobilemail,1300636086,81,2011-03-20 15:48:06,15,6,1,1300636167,0,0
592377,B04,SpringBoard,1300636167,1,2011-03-20 15:49:27,15,6,1,1300636168,0,0
592378,B04,com.apple.mobilesafari,1300636168,34,2011-03-20 15:49:28,15,6,1,1300636202,0,0
592379,B04,SpringBoard,1300636202,4,2011-03-20 15:50:02,15,6,1,1300636206,0,0
592380,B04,com.facebook.Facebook,1300636206,170,2011-03-20 15:50:06,15,6,1,1300636376,0,0
592381,B04,SpringBoard,1300636376,6,2011-03-20 15:52:56,15,6,1,1300636382,0,0
592382,B04,com.newtoyinc.WordsWithFriendsFree,1300636382,8,2011-03-20 15:53:02,15,6,1,1300636390,0,0
592383,B04,SpringBoard,1300636390,7,2011-03-20 15:53:10,15,6,1,1300636397,0,0
592384,B04,com.weather.TWC,1300636397,90,2011-03-20 15:53:17,15,6,1,1300636487,0,0
592385,B04,com.apple.mobilesafari,1300636487,25,2011-03-20 15:54:47,15,6,1,1300636512,0,0
592386,B04,SpringBoard,1300636512,16,2011-03-20 15:55:12,15,6,1,1300636528,0,0
592387,B04,com.facebook.Facebook,1300636528,51,2011-03-20 15:55:28,15,6,1,1300636579,0,0
592388,B04,com.apple.mobilesafari,1300636579,126,2011-03-20 15:56:19,15,6,1,1300636705,0,0
592389,B04,SpringBoard,1300636705,5,2011-03-20 15:58:25,15,6,1,1300636710,0,0
592390,B04,com.apple.calculator,1300636710,14,2011-03-20 15:58:30,15,6,1,1300636724,0,0
592391,B04,SpringBoard,1300636724,2,2011-03-20 15:58:44,15,6,1,1300636726,0,0
592392,B04,com.apple.mobilesafari,1300636726,303,2011-03-20 15:58:46,15,6,1,1300637029,553,0
592393,B04,com.pressokentertainment.bumperstarslite,1300637582,344,2011-03-20 16:13:02,16,6,1,1300637926,3596,1
592394,B04,SpringBoard,1300641522,3,2011-03-20 17:18:42,17,6,1,1300641525,0,1
592395,B04,com.pressokentertainment.bumperstarslite,1300641525,404,2011-03-20 17:18:45,17,6,1,1300641929,0,0
592396,B04,SpringBoard,1300641929,106,2011-03-20 17:25:29,17,6,1,1300642035,4751,0
592397,B04,SpringBoard,1300646786,11,2011-03-20 18:46:26,18,6,1,1300646797,256,1
592398,B04,com.apple.mobilephone,1300647053,3,2011-03-20 18:50:53,18,6,1,1300647056,0,1
592399,B04,SpringBoard,1300647056,6,2011-03-20 18:50:56,18,6,1,1300647062,0,0
592400,B04,com.apple.Maps,1300647062,100,2011-03-20 18:51:02,18,6,1,1300647162,143,0
592401,B04,com.apple.Maps,1300647305,2,2011-03-20 18:55:05,18,6,1,1300647307,1052,1
592402,B04,SpringBoard,1300648359,2,2011-03-20 19:12:39,19,6,1,1300648361,0,1
592403,B04,com.apple.mobilemail,1300648361,57,2011-03-20 19:12:41,19,6,1,1300648418,0,0
592404,B04,SpringBoard,1300648418,1,2011-03-20 19:13:38,19,6,1,1300648419,0,0
592405,B04,com.apple.mobilesafari,1300648419,3,2011-03-20 19:13:39,19,6,1,1300648422,0,0
592406,B04,SpringBoard,1300648422,15,2011-03-20 19:13:42,19,6,1,1300648437,449,0
592407,B04,SpringBoard,1300648886,8,2011-03-20 19:21:26,19,6,1,1300648894,0,1
592408,B04,com.weather.TWC,1300648894,18,2011-03-20 19:21:34,19,6,1,1300648912,0,0
592409,B04,SpringBoard,1300648912,4,2011-03-20 19:21:52,19,6,1,1300648916,8965,0
592410,B04,com.apple.Maps,1300657881,2,2011-03-20 21:51:21,21,6,1,1300657883,0,1
592411,B04,SpringBoard,1300657883,2,2011-03-20 21:51:23,21,6,1,1300657885,0,0
592412,B04,com.apple.mobilephone,1300657885,5,2011-03-20 21:51:25,21,6,1,1300657890,0,0
592413,B04,SpringBoard,1300657890,2,2011-03-20 21:51:30,21,6,1,1300657892,0,0
592414,B04,com.apple.mobilemail,1300657892,9,2011-03-20 21:51:32,21,6,1,1300657901,0,0
592415,B04,SpringBoard,1300657901,2,2011-03-20 21:51:41,21,6,1,1300657903,2771,0
592416,B04,SpringBoard,1300660674,8,2011-03-20 22:37:54,22,6,1,1300660682,0,1
592417,B04,com.facebook.Facebook,1300660682,249,2011-03-20 22:38:02,22,6,1,1300660931,218,0
592418,B04,SpringBoard,1300661149,1,2011-03-20 22:45:49,22,6,1,1300661150,0,1
592419,B04,com.apple.mobilesafari,1300661150,2,2011-03-20 22:45:50,22,6,1,1300661152,0,0
592420,B04,SpringBoard,1300661152,2,2011-03-20 22:45:52,22,6,1,1300661154,0,0
592421,B04,com.apple.mobilesafari,1300661154,64,2011-03-20 22:45:54,22,6,1,1300661218,0,0
592422,B04,SpringBoard,1300661218,1,2011-03-20 22:46:58,22,6,1,1300661219,0,0
592423,B04,com.apple.mobilemail,1300661219,29,2011-03-20 22:46:59,22,6,1,1300661248,0,0
592424,B04,SpringBoard,1300661248,6,2011-03-20 22:47:28,22,6,1,1300661254,0,0
592425,B04,com.facebook.Facebook,1300661254,241,2011-03-20 22:47:34,22,6,1,1300661495,0,0
592426,B04,SpringBoard,1300661495,9,2011-03-20 22:51:35,22,6,1,1300661504,0,0
592427,B04,com.newtoyinc.WordsWithFriendsFree,1300661504,8,2011-03-20 22:51:44,22,6,1,1300661512,0,0
592428,B04,SpringBoard,1300661512,2,2011-03-20 22:51:52,22,6,1,1300661514,0,0
592429,B04,com.pressokentertainment.bumperstarslite,1300661514,117,2011-03-20 22:51:54,22,6,1,1300661631,0,0
592430,B04,SpringBoard,1300661631,351,2011-03-20 22:53:51,22,6,1,1300661982,571,0
592431,B04,SpringBoard,1300662553,9,2011-03-20 23:09:13,23,6,1,1300662562,0,1
592432,B04,com.apartments.apartmentsapplication,1300662562,43,2011-03-20 23:09:22,23,6,1,1300662605,0,0
592433,B04,SpringBoard,1300662605,15,2011-03-20 23:10:05,23,6,1,1300662620,10,0
592434,B04,com.apartments.apartmentsapplication,1300662630,726,2011-03-20 23:10:30,23,6,1,1300663356,0,0
592435,B04,SpringBoard,1300663356,2,2011-03-20 23:22:36,23,6,1,1300663358,0,0
592436,B04,com.apple.mobilesafari,1300663358,176,2011-03-20 23:22:38,23,6,1,1300663534,0,0
592437,B04,SpringBoard,1300663534,4,2011-03-20 23:25:34,23,6,1,1300663538,0,0
592438,B04,com.apple.calculator,1300663538,19,2011-03-20 23:25:38,23,6,1,1300663557,0,0
592439,B04,SpringBoard,1300663557,16,2011-03-20 23:25:57,23,6,1,1300663573,0,0
592440,B04,com.apple.mobilesafari,1300663573,13,2011-03-20 23:26:13,23,6,1,1300663586,0,0
592441,B04,SpringBoard,1300663586,3,2011-03-20 23:26:26,23,6,1,1300663589,0,0
592442,B04,com.apartments.apartmentsapplication,1300663589,4,2011-03-20 23:26:29,23,6,1,1300663593,110,0
592443,B04,SpringBoard,1300663703,9,2011-03-20 23:28:23,23,6,1,1300663712,0,1
592444,B04,com.apple.mobilesafari,1300663712,145,2011-03-20 23:28:32,23,6,1,1300663857,341,0
